id,text,original_label,annotation_label,emoji_label,annotation_0,annotation_label_0,annotation_1,annotation_label_1,annotation_2,annotation_label_2,annotation_3,annotation_label_3,llm_annotation
318,Reunited with my best buddy in Vegas @user @ MGM Grand Las…,5,3,😊,📷,1,😊,3,😊,3,😊,3,1
2696,Tonight we getting @ DTF-Florentines,4,0,🔥,😊,3,🔥,0,🔥,0,😜,2,0
2705,Happy 10th Anniversary @user halibut crudo is #SentBetweenSips #truffle…,4,0,🔥,😊,3,😊,3,😊,3,😊,3,3
1081,before the night got REAL! Thanksgiving shenanigans #thanksgiving #GreensAreTheMostImportantpart…,19,2,😜,😊,3,🔥,0,😜,2,🔥,0,0
2780,Thank you deantrbl and @user for setting the stage on at the Mayan! @ The Mayan,4,0,🔥,😊,3,😊,3,😊,3,😊,3,0
2147,"It's the time of year in #SouthernCalifornia beware of snakes, poison oak and ticks. @user",10,1,📷,🔥,0,🔥,0,🔥,0,🔥,0,1
2822,Hot off the press: FDA approved new #fillers Restylane Refyne and Defyne. Both products…,4,0,🔥,😊,3,🔥,0,🔥,0,🔥,0,0
89,I Love this place #throwback #LosAngeles #Hollywood #walkoffame @ Hollywood Walk of Fame,5,3,😊,📷,1,😊,3,📷,1,😊,3,3
1395,Thank you to everyone who helped me celebrate my birthday week! From Cali to Vegas and right…,19,2,😜,😊,3,😜,2,😊,3,😊,3,0
851,Umm excuse me.. You're not suppose to wear white after Labor Day #welcomebackhome @ In-N-Out…,19,2,😜,😜,2,🔥,0,😜,2,😜,2,0
2875,Check out this Chem dog by fhwellness707! Check them out!…,4,0,🔥,😊,3,😜,2,🔥,0,🔥,0,0
1597,"@user @ Central District, Seattle",10,1,📷,📷,1,📷,1,📷,1,📷,1,1
66,"Some of the favorites discovered fanpage response, we delivered! @ Donut Pros",5,3,😊,😊,3,😊,3,😊,3,😊,3,1
2348,Super lit tonight with the squad for @user B-Day #squad #birthday #goodtimes @ 82…,4,0,🔥,😊,3,😜,2,😊,3,🔥,0,0
1557,Helping mama set up for the party! @user #mylesturnstwo @ Camelot Kids LA,10,1,📷,😊,3,😜,2,😊,3,😊,3,2
2171,Saturdays with @user @user noahabramsstudio #topanga @ Tuna Canyon Park…,10,1,📷,😊,3,😊,3,🔥,0,😊,3,1
125,Baby Shower! #babyNorah @ The Ridge Golf Course &amp; Events Center,5,3,😊,📷,1,😜,2,🔥,0,😊,3,3
690,BURPEEPALOOZA!!! The best possible way to start your weekend! #pureformpft #pftfamily…,5,3,😊,😊,3,🔥,0,🔥,0,🔥,0,0
272,Soft honey blonde Highlights on Leslie. So pretty! #haircolor #hair #solasalons…,5,3,😊,📷,1,📷,1,📷,1,📷,1,1
149,Sharing a #creampuff with jeff.letourneau. #burpple @user #instafood #instafoodapp…,5,3,😊,📷,1,📷,1,📷,1,😊,3,1
1733,"Haters mad for whatever reason : cambucha_ @ Emerald Bay, Laguna Beach",10,1,📷,📷,1,😊,3,📷,1,😜,2,1
1177,"We did the Hoke Poke. (at @user in Elk Grove, CA)",19,2,😜,😊,3,😜,2,📷,1,😊,3,1
2150,"This morning called for a nude, and that's exactly what I gave it. : @user @ California…",10,1,📷,😜,2,🔥,0,📷,1,😜,2,1
254,"Late night snackin.. Banana ""Ice Cream"" topped with Strawberries and Crushed Almonds! So…",5,3,😊,😜,2,😜,2,🔥,0,😊,3,3
2994,#snapchatwas #vegasvacation #fremontstreet #dope @ Fremont Street…,4,0,🔥,📷,1,📷,1,📷,1,🔥,0,0
747,"(@ Savers in Arcadia, CA)",5,3,😊,📷,1,📷,1,📷,1,📷,1,1
1861,"""Shorty is a pray-er, can't nobody prey her."" -@kasairi : lorenzokohn_ii @ Hermosa Beach Pier",10,1,📷,😊,3,😊,3,📷,1,😜,2,0
2058,"Discovering the joy of ""cycling"" in San Francisco. by @user #sanfrancisco #sf…",10,1,📷,📷,1,🔥,0,📷,1,😊,3,1
1555,Dj'n in Gotham or something cool like that... : @user #FantasyLeagueDjs #IntegralDjs…,10,1,📷,😊,3,😜,2,🔥,0,😜,2,0
212,@user I know Irene. I was laughing pretty hard myself. It was a true story in Taiwan. Poor kid.,5,3,😊,😜,2,😜,2,🔥,0,😜,2,2
284,"Made this Wattpad book cover for @user Sana magustuhan ng friend mo. By the way, if…",5,3,😊,😊,3,😊,3,🔥,0,😊,3,3
2069,Operation Tap - The Future - Cristal @user /// @user ///#MEEKS #operationtap…,10,1,📷,😊,3,🔥,0,🔥,0,🔥,0,0
743,"When Henry says he will not smile for the Polaroid @ San Diego,…",5,3,😊,📷,1,🔥,0,📷,1,😜,2,1
440,Water drop cake this was so good @ Zero Degrees,5,3,😊,📷,1,😊,3,😊,3,😊,3,3
319,Black. #ootd #outfit #asianartmesueam #artmuseum #museum #sanfo #sanfrancisco #sf @ Asian Art…,5,3,😊,📷,1,📷,1,📷,1,📷,1,1
2817,"Me and yr boi @user cooked up some last week for ""Sad Dad Dance Music Vol. VI"",…",4,0,🔥,😊,3,😜,2,😊,3,😜,2,0
964,This guy @user @ Miracle Mile District,19,2,😜,📷,1,📷,1,🔥,0,📷,1,1
1228,Random protests and cut off dread locks on the street. Yup.. I'm in San Frantokyo @ San…,19,2,😜,📷,1,🔥,0,🔥,0,😜,2,0
2660,#teamdilauro from mike_wheels_ifbbpro - Most muscular at Tampa Pro @user,4,0,🔥,😊,3,🔥,0,🔥,0,🔥,0,0
2662,Mo Fire Mo Fire Come check it out tonight @user I'll be slinging drinks all night…,4,0,🔥,🔥,0,😜,2,🔥,0,🔥,0,0
2565,We coming in #Superbowl 50 Levi Stadium!! #workhardplayhard #broncosvspanthers #nfl @user,4,0,🔥,📷,1,🔥,0,🔥,0,🔥,0,0
996,"Travel: Day One, Beacon Rock. Where adventure means letting go of expectation. New post up on…",19,2,😜,📷,1,🔥,0,😊,3,😊,3,1
1975,My home for today @ Downtown Los Angeles,10,1,📷,📷,1,😊,3,📷,1,📷,1,3
1259,"Tia Malou I finally got my dang waffles..! Lol. #Breunchner @ Santa Paula, California",19,2,😜,📷,1,😜,2,😊,3,😊,3,1
1293,When your window is in back of you and it gives you good lighting @user,19,2,😜,😊,3,📷,1,📷,1,😊,3,1
434,#tbt to #hiking on #sanjacinto in #palmsprings #latergram #palmspringsaerialtramway @ Palm…,5,3,😊,📷,1,😜,2,📷,1,😊,3,1
2168,#solidarity #notafraid #paris #tragedy #sf #prayforparis @ San Francisco City Hall,10,1,📷,📷,1,🔥,0,📷,1,😊,3,3
727,Let there be lights #lacma #urbanlights #losangeles #california #CaliforNerdation @ Urban…,5,3,😊,🔥,0,🔥,0,📷,1,📷,1,1
2863,when @user dropped djsnake 's new single #Propaganda @ Shrine Auditorium &amp; Expo Hall,4,0,🔥,😊,3,😜,2,🔥,0,🔥,0,0
2622,newflavor alert #cakepop available at or in store at either location :…,4,0,🔥,😊,3,😊,3,🔥,0,😊,3,1
724,loading up! (at @user [pic] —,5,3,😊,📷,1,📷,1,📷,1,📷,1,1
2981,Keep it classy San Diego #SLIPPA #roundtowel #sunset #goldenhour @user &amp; llbeanster #tbt…,4,0,🔥,😊,3,😊,3,📷,1,😊,3,1
259,Good morning #knowthetruth #hotepmerankh #stayblessed #trol7 #dittaproductions @ Hwy 74,5,3,😊,😊,3,😊,3,😊,3,😊,3,3
1535,#tbt from squidz hell freezes over part 2 reunion show …,10,1,📷,😜,2,😜,2,📷,1,😊,3,1
1154,Tire added for effect . You can do these anywhere you have a sturdy step/bench. Just getting…,19,2,😜,😊,3,🔥,0,🔥,0,🔥,0,1
23,"Strawberry Smoothie was a hit. #seaworld @ SeaWorld of San Diego, California.",5,3,😊,😊,3,🔥,0,🔥,0,😊,3,1
1605,"First @user , smiling cause we finished the hardest addition yet. @user @ Sacramento,…",10,1,📷,😊,3,😊,3,😊,3,😊,3,3
2698,This Sunday we're hosting a special event with @user Come feel the @ Rontoms,4,0,🔥,😊,3,😊,3,🔥,0,😊,3,0
2960,added some spice and color in a quick glaze on @user @user #shadeseq @ B2V Salon,4,0,🔥,😊,3,🔥,0,😊,3,😊,3,0
1163,Can you see which picture has a filter? Haha I can't wait for tonight!! Come to RPlace and help…,19,2,😜,📷,1,📷,1,📷,1,😜,2,1
19,My little Z. @ Lake Havasu,5,3,😊,📷,1,😜,2,📷,1,😊,3,1
2568,cookin #newmusic #wave #realdevoshit @ Downtown Los Angeles,4,0,🔥,😊,3,😊,3,🔥,0,🔥,0,0
876,Just enough food left to take this pic #guisados #tacos #mexicanfood #foodie #sharingiscaring…,19,2,😜,📷,1,📷,1,📷,1,😊,3,1
1280,"We drive the loop and then we may or may not have purchased and #AppleTV @ Apple, 1 Infinite…",19,2,😜,😊,3,😜,2,😜,2,😜,2,1
802,"Here we Are (at @user in San Diego, CA)",19,2,😜,📷,1,😜,2,📷,1,😊,3,1
953,Silly sushi pic with my little love! @ OMEE.J Fusion Sushi Grill &amp; Bar,19,2,😜,📷,1,📷,1,📷,1,📷,1,1
2741,Last Nights Beach Trip @ Corona del Mar State Beach,4,0,🔥,📷,1,📷,1,📷,1,😊,3,1
2808,BurningmanFestival2003 @ Black Rock Desert,4,0,🔥,🔥,0,🔥,0,🔥,0,🔥,0,0
1139,#TBT to last summer @user Make sure you're there this Sunday for our monthly turn up!…,19,2,😜,😊,3,📷,1,📷,1,🔥,0,1
871,Third time in the US in the last five months. (@ Los Angeles International Airport - @user,19,2,😜,📷,1,😜,2,📷,1,😊,3,0
1887,Spider Friends.#FreezeofTheDay with @user || sniper @user @ Red Rock Canyon,10,1,📷,📷,1,😜,2,🔥,0,😜,2,1
1774,#Repost tracee_alvord with repostapp・・・Down by the river with paulkelly2 @user,10,1,📷,📷,1,😊,3,📷,1,😊,3,1
1816,☼ spontaneous picnics ☼ : @user @ Presidio of San Francisco,10,1,📷,📷,1,🔥,0,😊,3,😊,3,1
1077,Note to self clean mirrors tomorrow @ In the City of Pomona,19,2,😜,😊,3,😊,3,😊,3,😜,2,1
832,Randomness #crazy #todayisagoodday #randomness #silly #girlsday #gelato #girl #singer…,19,2,😜,😊,3,😊,3,🔥,0,😊,3,3
1746,Don't wanna be an American idiot. • @user @ True American Roofing,10,1,📷,📷,1,🔥,0,😜,2,😜,2,0
1627,#sunday forneygrams @ Lovely Lake Louise,10,1,📷,📷,1,🔥,0,🔥,0,😊,3,1
966,#GH watching Monday- yay! Diane!,19,2,😜,📷,1,😜,2,🔥,0,😊,3,2
2592,You know your workout is about to be When your gym gear is on point by none other than the…,4,0,🔥,😊,3,🔥,0,😜,2,🔥,0,0
2640,regrann from @user - Timmy Timmy turner repping beanchavapors in this one dripping…,4,0,🔥,😊,3,😊,3,😜,2,😜,2,2
11,Baedesza dropping that @user remix @user #odesza @ San Jose State University,5,3,😊,📷,1,🔥,0,😜,2,🔥,0,0
1037,Ok. So I'm bored and can't sleep. This is my chronic pain therapy. Get over it. @user,19,2,😜,😜,2,😜,2,😜,2,😜,2,2
1513,Always an intense climb; never not worth it. : @user #pnw #exploregon #upperleftusa…,10,1,📷,😊,3,😊,3,😜,2,🔥,0,0
14,Back in Shasta till Tuesday morning. Gonna try to go to Whiskeytown tomorrow #drive…,5,3,😊,😊,3,😜,2,📷,1,😊,3,1
1097,"Getting John more socks, por que because (@ Sock Loft in Solvang, CA w/ @user",19,2,😜,😊,3,🔥,0,😜,2,😜,2,1
1901,"I don't normally take selfies, but my girl has a great eye ;) @user @ Ace Hotel Los Angeles",10,1,📷,📷,1,📷,1,📷,1,😊,3,1
1484,When you go in for new jewelry but come out with a piercing instead. Thanks maroliva19 #conch…,19,2,😜,😜,2,😊,3,😊,3,😜,2,2
2172,Last night at the Comedy Store was very Crispins Dulins. : @user #standup #comedy…,10,1,📷,😊,3,😜,2,🔥,0,😊,3,2
1277,Just another photo. In the meantime check out #pandora NICOLE DION RADIO…,19,2,😜,📷,1,📷,1,📷,1,📷,1,1
2336,The WHOLE #stillbrazy knocks like shit. Real west coast Hiphop.... #gimmiegotshot #yg…,4,0,🔥,😊,3,😜,2,🔥,0,🔥,0,0
2966,"Thursday @ Los Angeles, California",4,0,🔥,📷,1,📷,1,📷,1,📷,1,1
1310,1st hotel selfie of the day! @ Viceroy Santa Monica,19,2,😜,📷,1,📷,1,📷,1,😊,3,1
1013,Merry Christmas from the Squadddd #uglyChristmas #ButweCute…,19,2,😜,😊,3,🔥,0,📷,1,😊,3,3
714,Goodmorning The HelpMe Foundation is supported the 2016 Educational 8k and 1 mile Fun Run.…,5,3,😊,😊,3,😊,3,😊,3,😊,3,3
782,So this is what we get in our suggestion box?! Really guys? @ Industrial Strength Gym,19,2,😜,😊,3,😊,3,😊,3,😜,2,0
929,Feels so good to be in my bed finally! gonna sleep so comfy after all the lack of sleep this weekend #weekendwasgreattho,19,2,😜,😊,3,😜,2,😊,3,😊,3,3
2268,So much love for sofarsounds &amp; sofarsoundsla! Great times this eve #sofarla #actasif @ The…,4,0,🔥,😊,3,😊,3,😊,3,😊,3,3
118,@user - Always In My Head #aheadfullofdreamstour #coldplay #concert #music #rosebowl…,5,3,😊,😊,3,😜,2,😊,3,🔥,0,0
2656,Yo Gotti - down in the DM,4,0,🔥,😊,3,😊,3,😊,3,🔥,0,0
2845,H&amp;M Black Friday sale is #blackfriday #hm175 #forumshops #caesarspalace #timelapse @ H&amp;M,4,0,🔥,😊,3,🔥,0,🔥,0,🔥,0,0
2722,Did you order your gear yet? I did!! DOPE GEAR #Repost blazedwear with…,4,0,🔥,😊,3,😊,3,🔥,0,🔥,0,0
1217,"Picking up my pies... (@ Ambrosia Bakery in San Francisco, CA)",19,2,😜,😊,3,📷,1,📷,1,😊,3,1
658,Day well spent. @ The Wizarding World of Harry Potter at Universal…,5,3,😊,😊,3,😊,3,😊,3,😊,3,3
423,• monday coffee with friends • @user @user #xoxo #friendship #thrutheyears…,5,3,😊,😊,3,😊,3,📷,1,😊,3,3
294,Star Wars Night @ the Tank @ SAP Center at San Jose,5,3,😊,😊,3,🔥,0,📷,1,🔥,0,2
767,Another redwood forest to add to the list #sonoma #sonomacounty #redwoods…,19,2,😜,😊,3,😊,3,📷,1,😊,3,1
2155,You know me and @user back at it : @user @ Sunny Spot,10,1,📷,😊,3,😊,3,😜,2,😜,2,2
1102,Welcome to Vegas @ Las Vegas Neveda,19,2,😜,😊,3,😜,2,😜,2,😜,2,1
1662,Beautiful fall day in Napa. Thank you hausfraufotografie for the . @ Turnbull Wine Cellars,10,1,📷,😊,3,😊,3,😊,3,😊,3,1
2593,"Baby light my fire chicxchambray @ Las Vegas, Nevada",4,0,🔥,🔥,0,😜,2,🔥,0,🔥,0,0
2126,@user opening up for @user last night @user in Seattle :…,10,1,📷,😊,3,😊,3,🔥,0,🔥,0,0
1479,#selfie game on #fleek #getoutside #trees #tunnel #nature #happy #California @ Point Reyes National…,19,2,😜,📷,1,📷,1,📷,1,😊,3,1
730,"Finished the purple! Onto ""Monet""! #teamhannie #crochetnerd @ Yukon Harbor",5,3,😊,📷,1,😜,2,🔥,0,😊,3,1
2954,"June #heistsocietyclothing #raiders #thursday #bayarea #alligatorssnaps @user @ Oakland,…",4,0,🔥,📷,1,😜,2,📷,1,🔥,0,1
1604,#seattle #streetphotography #sonyalpha #sonya7rii @ Seattle Art Museum,10,1,📷,📷,1,📷,1,📷,1,📷,1,1
1052,I hate the traffic in Lake Arrowhead #LakeArrowhead #rushhour #california #mountains #nature…,19,2,😜,😜,2,🔥,0,📷,1,😜,2,0
2076,Curing the Monday blues one blended tonic at a time. : stylesharpie #LifehouseTonics…,10,1,📷,😊,3,😊,3,😜,2,😊,3,1
2043,Dixie chicks ready to run live at the forum oct 8th 2016 @user #pattymo #pmp…,10,1,📷,😊,3,🔥,0,🔥,0,🔥,0,0
1393,No better way to kick off the week than a MAJOR sweat sesh + silly faces. Come join us for…,19,2,😜,😊,3,🔥,0,🔥,0,🔥,0,0
1477,Color changing spoons still exist! #fitbar #smoothie #pitayabowl @user,19,2,😜,📷,1,🔥,0,🔥,0,😊,3,1
1598,Looking forward to the week. #Choker and #dress from forever21 #f21xme . : @user @user,10,1,📷,😊,3,😊,3,😊,3,😊,3,1
1200,My baby getting treated feels good to serve... See link in bio! #scalpmassage #haircut #menscut…,19,2,😜,📷,1,😊,3,😊,3,😊,3,1
1482,"It's silly how happy this made me. And yes, @user the cart was empty! #fitspo…",19,2,😜,😊,3,😜,2,📷,1,😜,2,3
2257,"Lit #AF #Seattle @ Seattle, Washington",4,0,🔥,🔥,0,📷,1,📷,1,🔥,0,0
1538,Last week's #empowerment brunch hosted by @user at #culinaLA Thanks for visiting ladies! :…,10,1,📷,📷,1,🔥,0,😊,3,😊,3,1
720,"Throwback Thursday: Halloween with The Girls and Frankie Drink specials, Costumes are…",5,3,😊,📷,1,🔥,0,😊,3,😜,2,2
2673,Great start to the week with the #b9tdpc #warriors everyone on . #muaythai #thaiboxing…,4,0,🔥,😊,3,🔥,0,🔥,0,🔥,0,1
2379,welcome to witch hunt guyzz! great show @user w guest cohost ambersmelson ! #superfunny…,4,0,🔥,😊,3,😜,2,🔥,0,🔥,0,2
340,Let's go! Good morning #bixbybridge #travelphotography #2016 #seethebeauty @ Bixby Bridge,5,3,😊,📷,1,📷,1,😊,3,📷,1,1
1669,One of the most fun games I've ever filmed. #knicks #lakers #kobe #staymelo : Andrew D.…,10,1,📷,😊,3,🔥,0,🔥,0,📷,1,1
81,An old favorite @ Melrose Blvd.,5,3,😊,📷,1,📷,1,📷,1,📷,1,1
1735,"Great time with great friends!#thanksgiving :@aarowyellow @ Eagle Rock, Los Angeles",10,1,📷,📷,1,😜,2,😊,3,😊,3,1
2751,Insomniac RARE NOR CAL was #Week2 #litaf djcarnage @ Event Center at SJSU,4,0,🔥,😊,3,🔥,0,🔥,0,🔥,0,0
726,#redvelvet #latte #evngtym #coffeetime #coffeelover #me @ Slap Face Coffee &amp; Tea,5,3,😊,📷,1,😊,3,📷,1,😊,3,3
2900,shit JUST GOT REAL Brand New @user FT @user go LISTEN NOW -&gt;…,4,0,🔥,😊,3,😊,3,🔥,0,🔥,0,0
2815,28-1 #DubNation #Warriorswhiteout #nbaxmas @ Oracle Arena,4,0,🔥,📷,1,😜,2,🔥,0,🔥,0,0
2302,"madronecalifornia and that fire #vipercookies We always have their greatest hits!! AK47,…",4,0,🔥,🔥,0,🔥,0,🔥,0,🔥,0,0
358,bummed that it's raining and I have my birthday on a Monday but this brightened my morning …,5,3,😊,😊,3,😊,3,😜,2,😊,3,3
2331,Why do we STARE at Fire!? new video at @ YouTube Space LA,4,0,🔥,🔥,0,🔥,0,🔥,0,📷,1,0
1955,Human Energy Live A/V tonight in the Constellation room at the Orange County Observatory :…,10,1,📷,😊,3,🔥,0,🔥,0,🔥,0,0
386,Late dinner with my boy. He hung out at work for the last 3 hours w/me. He's awesome like that.,5,3,😊,😊,3,😜,2,😊,3,😊,3,3
2619,new release #sigelei #fuchai TC 200watt The Specs :The Sigelei…,4,0,🔥,😊,3,🔥,0,🔥,0,🔥,0,1
489,Grammarly calls me out at every chapter #editor #amediting #christmaseve #writer @ Warm Springs…,5,3,😊,😊,3,😊,3,😊,3,😜,2,1
1973,maximludwig PLAYING TONIGHT AT EL CID! @user // BE THERE. FROM #ECHOPARKRISING 2015 @user,10,1,📷,😊,3,🔥,0,🔥,0,🔥,0,0
1317,Nothing says Happy Holidays like Lion King Thank you #ImaginationEntertainment for the fun gig!…,19,2,😜,😊,3,😜,2,🔥,0,😊,3,3
740,Dinner at #BrodardChateau with jeff.letourneau and friends. #burpple #instaplace…,5,3,😊,📷,1,😜,2,😊,3,😊,3,1
1343,Last and final show of Dracula! I will truly miss growling at my Bay Pointe sistahs! …,19,2,😜,😊,3,🔥,0,😜,2,😜,2,2
691,Amazing food ! Great dinner and conversation @ The Fat Dog,5,3,😊,😊,3,📷,1,😊,3,😊,3,3
2097,"New blogpost on the blog visit #SparksNStyle blingxkong @ Brentwood,…",10,1,📷,😊,3,😜,2,😊,3,📷,1,3
1125,"Red fruits and lemon, dacquoise biscuit , sugarless #sweetdreamsbyrg #romualdguiot # #christmas…",19,2,😜,📷,1,😊,3,📷,1,😊,3,3
1190,They've done it again! I'm harrassing people with prank calls and didn't even know it.,19,2,😜,😜,2,😊,3,😜,2,😜,2,0
2575,#chocolate loves the fireplace #muchwarm #suchfire #dachshundsofinstagram #cute #lol #aww…,4,0,🔥,🔥,0,😜,2,📷,1,😊,3,0
1837,"Page out of @user Gotta love #California by jackguyphotography @ Laguna Beach,…",10,1,📷,📷,1,📷,1,📷,1,📷,1,1
1183,Stereotypical brunch w/ scenglish. #LaJolla #SanDiego #California #wholefoods #sunday @ Torrey…,19,2,😜,📷,1,😊,3,📷,1,😊,3,1
1950,#FLASHBACKFRIDAY to our photoshoot with COGK Athlete elijahhinesss Behind the lense |…,10,1,📷,📷,1,📷,1,📷,1,📷,1,1
2456,That 5s quality and shii I'm 17 @ Dancing Queen,4,0,🔥,😊,3,🔥,0,😊,3,😜,2,2
130,"Fun with aunt lo lo #AuntThed @ Seattle, Washington",5,3,😊,📷,1,😜,2,😊,3,😊,3,3
2303,"#TBT That time I was in the Hollywood Hills so I decided spit over ""No More Parties In LA""... …",4,0,🔥,😊,3,🔥,0,📷,1,🔥,0,0
865,"In Leavenworth for the day. It's weird... But no one seems to know German here @ Leavenworth,…",19,2,😜,😜,2,🔥,0,📷,1,😜,2,2
2909,"LUUUDA 2 x $ 125 MX. *** FIRST COME, FIRST SERVED ***#veggiesmalls #streetfood #tijuana…",4,0,🔥,😊,3,😜,2,🔥,0,🔥,0,0
2975,One More Day Till We Open Up The Doors ora_hollywood We Have shee.dopeee Hosting and She's…,4,0,🔥,😊,3,🔥,0,🔥,0,🔥,0,1
2953,#tbt to a day where my family actually got along (ft. Betty and I…,4,0,🔥,😊,3,🔥,0,📷,1,😊,3,2
